,Tweet_ID,Tweet_Text,Emojis
2617,1393563127745159171,"This era is all about shitcoins.People do daily trading on shitcoin to gamble. But after all those gambling, at the end of the day, they'll see the LIGHT that will $FREE them from darkness. $FREE your mind  $FREE yourself #FREEcoin for #financialFREEdom   @elonmusk @THE_FREE_COIN https://t.co/hFr3f47TnD",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :facepunch: :muscle:
2618,1393561538171125767,The market is already slowly deciding. I have calls with my friends everyday now talking about how I was right on the issues with BTC and ETH. It took a name like Elon to help them see the light. Now they want assets like $XRP and $ADA. They’ve moved completely out of the others,:stuck_out_tongue_winking_eye: :wink: :thumbsup: :smile: :joy:
2619,1393560375321313280,"""Switching the entire Bitcoin transaction volume onto @ElrondNetwork, for just one day, would save enough energy to charge every Tesla ever made. Twice.""   @beniaminmincu quoted in the @BitcoinCom coverage of the @elonmusk stance on #bitcoin ⚡ consumption https://t.co/AVwbYMpvin",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :rage:
2620,1393559429182894083,Here is today’s video breaking down the play-by-play of what happened with Bitcoin and capital flows around Elon’s tweet.  @WClementeIII explains how tens of thousands of bitcoin were front running the tweet...  https://t.co/BcxCQjJATe,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :rage: :smile:
2621,1393559403220111360,1/3 Think about it guys. Timing is everything. Ask yourself “why now”. Elon starts talking publicly about $BTC not being green and can’t support it (full 180). All while we are in the possible final stretch of settlement on the $XRP case. BTC is the honey pot. The brand.,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :muscle:
2622,1393558280509796352,"As I dey wedding like this , any one wey dump coin wey dey my portfolio , I go change am for una even if na Elon or Cz...make I enjoy this wedding 🙄🙄😂",:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :facepunch:
2623,1393555139731066880,@jack @gladstein @knutsvanholm You should suspend Elon Musk's account. @elonmusk,
2624,1393554079935311872,"@ProTheDoge @elonmusk You will never be able to buy anything with dogecoin, you have 0 dogecoin. Robinhood doesn’t actually give you dogecoin.",
2625,1393553400206331906,🚨Do not follow @dogecoin_rise they are pretending to be the real @DogecoinRise and they are trying to scam people. They tweet all day about Doge to get your interest and trust. During SNL they tweeted a lie and told people that Elon was doing a giveaway and it was not true! 🙅‍♀️,:wink: :thumbsup: :rage: :joy: :angry:
2626,1393551039840784387,"@elonmusk didn’t invent EVs, landing rockets, digging tunnels  or cryptocurrency but he sure knows how to innovate and maximize results.",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :joy:
2627,1393550420975423490,"@elonmusk Hi @elonmusk  I want to introduce you our baby crypto @Terracredit  with have awesome eco system ,own block chain,more then 3 years of existing,smart chain announcement Please check and make a good decision. @DanRonchese @blockelite @Microsoft @Crypt0mummy @elonmusk",
2628,1393549322671828993,@ProTheDoge @elonmusk There is another currency called US dollars. Convert your Doge and buy a Tesla. You don't have to wait in the storefront until they accept THE DOGE,
2629,1393544762842550272,#Bitcoin doesn't need @elonmusk to succeed.,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :muscle: :sunglasses:
2630,1393541913513496578,I’ll give $1000 total  2 people $500 each crypto RT this &amp;  👉 create a @Goose_Swap themed meme   and tag @Goose_Swap and @elonmusk along with the presale link   https://t.co/WKEHTcTNV8  👉 winners will be hand picked for best design by the sponsor   👉 post proof   7 days,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :sunglasses:
2631,1393540856804564993,What’s your favorite GIF? @elonmusk,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :joy:
2632,1393540529871331331,"Bill Gates, Jeff Bezos, Elon Musk, Jack Dorsey, and Mark Zuckerberg don't have enough money combined to make me betray someone I love....",:heart: :yellow_heart: :sparkling_heart: :purple_heart: :thumbsup:
2633,1393540414779666437,Dogecoin developers say they've been working with Elon Musk since 2019  https://t.co/P41aIEfEOZ,:wink: :joy: :smile: :thumbsup: :angry:
2634,1393537907206537225,@firstladyship The crypto Elon Musk is stylishly moving his business away from?,
2635,1393537102718160896,Elon Musk needs to be taken down by several pegs.,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :joy:
2636,1393535884796985348,Tesla customers &amp; bulls beat TSLAQ because love is a more powerful force than hate @elonmusk,
2637,1393533820989841408,Lost over 60k because of elon musk 😂  Need to find a coin that’s not blown yet so i can make something back 😂,:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :eyes:
2638,1393533353115148288,"@itsALLrisky @elonmusk ""Doge is affordable to regular folk because of its supply "" 😂😂 now I know you have no idea what you're talking about.  ANYONE CAN BUY BITCOIN! YOU DONT NEED 50K TO BUY 1!  YOU CAN BUY SATS FOR 10 DOLLARS!",
2639,1393533086705590273,Elon Musk blasted Bitcoin for being bad for the environment. Here's some greener options. https://t.co/yuCxzBQm0B,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :blush:
2640,1393533054640087044,"@EddartMr @itsALLrisky @elonmusk Thats cool, when can we see your rockets land themselves? Whens your electric car company come out? How does choosing a coin that is cheaper, faster and more energy efficient and working with devs of such coin to improve this, hurt his credibility?",
2641,1393532921550675971,"@itsALLrisky @elonmusk I don't have any experience with Crypto, how can i buy Dogecoin ? @elonmusk @itsALLrisky",
2642,1393532878273748994,"We’re not @elonmusk fans, but fans of electric vehicles and great software  Elon can be an idiot sometimes, but he’s our idiot  We’ll never forget how hard he and the team worked and everything they sacrificed to make the EV revolution possible and build us the cars of our dreams",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :rage:
2643,1393532429986455553,"Filhal hum social service kar rahe hai volunteers, soon @elonmusk sir will fund our organisation for the betterment of Men community. https://t.co/OggARZHUGM",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :smile:
2644,1393532179137896448,"Best part of the past week: populations of Elon Musk realists, skeptics and critics have grown considerably, and at the expense of the cultists. Needs to continue, and it will.   In retrospect it was inevitable.",:thumbsup: :wink: :confused: :stuck_out_tongue_winking_eye: :grimacing:
2645,1393532013223632899,If dogecoin enters a bear market is Elon Musk going to be posting videos of himself demonstrating to pedestrians how to scan a QR code over and over gain like that psychopath Ver?,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :joy:
2646,1393530622086459392,@WholeMarsBlog Wow Elon responded to me and I didn’t even like it. https://t.co/rMcobsNBO9,
2647,1393528951146827777,"In software, we have a saying:   First 90% of the code accounts for the first 90% of development time  Last 10% of the code takes up the other 90% of the time!  This is very much the case with FSD. it’s amazing how close Tesla is to autonomy, but the last % is hardest @elonmusk",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :grimacing:
2648,1393526930952052737,@itsALLrisky @elonmusk Unfortunately the supply is endless therefore it’s actually worthless 🤷‍♂️,
2649,1393525109529317376,Sustainable energy will unlock the possibility of limitless economic growth without a guilty conscience. @elonmusk,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :smile:
2650,1393523810075283459,Why does FSD bother to identify attributes like car model or color?  Seems a waste of compute.  Does it improve ballistic probability vectors?  Does it help objectively measure FSD performance?  @jamesdouma @karpathy @elonmusk @greentheonly @lexfridman https://t.co/P1O75pxwIU,
2651,1393523754190450688,@Miriammm @itsALLrisky @elonmusk @MattWallace888 🤷🏻‍♂️- ELON jumps on someone else creation to make it his and build on it .    Let’s see how the show ends but Elon jumping on crypto coin that he was not the original creator/ designer sound like 🐶💩.,
2652,1393523123560005632,Elon Musk is a South African.,:wink: :joy: :smile: :stuck_out_tongue_winking_eye: :confused:
2653,1393521143122993153,"Hey @elonmusk, when is the tesla atv coming? need it to drive silently through the forest. https://t.co/lV4KzwrCCz",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :skull:
2654,1393520998520033281,"Grimes: Elon, when are you going to do the dishes?!   Elon: probably two weeks",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :smile:
2655,1393520470478053383,"Patrick Star Coin joint 返币狗 airdrop pull! The airdrop automatically ends when you fill out the form with 2,000 addresses. Follow us, like and retweet this article, join the Patrick Star community and fill out the form to receive the airdrop.@cz_binance @elonmusk @binance https://t.co/RMfXS5MRsH",:thumbsup: :clap: :wink: :facepunch: :muscle:
2656,1393520108031651841,"""I put $75 into Dogecoin and now it's worth over $400. I can't argue with that""   - guy debating me about the merits of Elon Musk at the bar last night  This is going to get so bad for some people",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused: :rage:
2657,1393518600082935808,Let me remind everyone that Elon really is autistic.,:wink: :stuck_out_tongue_winking_eye: :joy: :rage: :confused:
2658,1393516833081331713,"@itsALLrisky @elonmusk Elon has chosen a joke coin, and that is the best part. His credibility is destroyed.",
2659,1393515329326882816,"@elonmusk hi mister @elonmusk Why is $ dogecoin falling with btc, don't you think $ dogecoin should move independently and increase its price? Tesla will start accepting dogecin at what time we rely on you for this necessary $ dogecoin to end the btc pressure as the whole community 🙏🙏🙏",
2660,1393513991939395586,"*Elon Musk loses $20B since SNL, as Michael Saylor comes out firing - https://t.co/KMbrL6JjNy https://t.co/HwothiNKNX",:rage: :angry: :wink: :stuck_out_tongue_winking_eye: :smile:
2661,1393513810661711874,Good morning. Did Elon tweet again?,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :smile:
2662,1393513313816952834,"@itsALLrisky @elonmusk yea but it has an unlimited supply so that kills any purpose as a cryptocurrency. I mean sure if it had a technical project behind it this wouldn't be such a concern, but as a currency, it's kinda a big deal.",
2663,1393513306569256960,"@itsALLrisky @elonmusk @mattwallace888 also, Doge is like a blank canvas in the crypto space. Most other coins have a purpose &amp; a vision that Elon cant go in and mould it as much. Doge being made as a joke with no real purpose has actually made it the perfect candidate for the most innovation.",
2664,1393512716283912193,"@elonmusk Hey, check out #IOTA, It's green. You should have this masterpiece in your inbox now! #IOTAstrong https://t.co/UWjLR09HMA",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :joy:
2665,1393511498711015424,Elon Musk liked a tweet from 💸💸💸 #BTC #Dogecoin https://t.co/zlA9wQM1aq,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :cry: :sunglasses:
2666,1393511463952654337,"The day @elonmusk says Tesla officially accepts Dogecoin as payment, I will be the first one in line to buy a Tesla.",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :joy:
2667,1393509066601746432,It has started!!! Tooo the Moooooooonnn!!! 🚀🚀🚀 #Nissan #DOGE #DogeCoin #Doge4Tesla #Doge4Amazon cc @elonmusk @DaytonaNissan https://t.co/IRQItGG53V https://t.co/xezC6cV9PS,:thumbsup: :wink: :stuck_out_tongue_winking_eye: :rage: :clap:
2668,1393508627298852867,Can $DOGE really be dismissed as a ‘meme coin’ if the richest man in the world with a cult-like following of techbros is doubling down on it?  I find that premise difficult to accept.   Not interested in betting against Elon.,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :confused: :smile:
2669,1393507134671753224,DOGE Father - @elonmusk  SHIBA Father - @VitalikButerin   Who's more Powerful?  $DOGE $SHIB,:joy: :stuck_out_tongue_winking_eye: :wink: :smiling_imp: :confused:
2670,1393498066351759360,For all the people thinking @elonmusk will be choosing $ADA ... please educate yourself on $HBAR 👀 it wins on all aspects. Retweet this for awareness 💪 https://t.co/IC5N7jFYaW,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :rage:
2671,1393490989726289921,This pickup driver is working really hard to roll coal on Jeff's Tesla in Miami. Is this what you had in mind when you guys implemented the Bioweapon Defence Mode @elonmusk? https://t.co/Q0IfjhOjLW,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :rage: :angry:
2672,1393489091044417542,Do you think that Elon Musk is the Harshad Mehta of cryptocurrencies? 😂  📸: @qryptoo  #Bitcoin #Dogecoin #Ethereum #Litecoin #Cardano #Polkadot https://t.co/WF87ic9B5v,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :joy:
2673,1393488269531353091,When 10k followers I ll GIVEAWAY $300 to 3 followers ($100 each) RT FOLLOW  TAG 3 FRIENDS  LIKE #BSC #BTC #giveaway $doge $Shiba $kishu $shib $tru $Elon $kawa $hokk $Don $kuma,:thumbsup: :blush: :smile: :facepunch: :heart:
2674,1393488102535086080,So @elonmusk said he can't promote #Bitcoin anymore because of the electricity use and is looking for a more energy efficient #Cryptocurrency. Good news. I built what he wants and it's launching soon! https://t.co/0yZ3YXVNS8 Tens of thousands of coins come with it!,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :facepunch: :smile:
2675,1393475974021337093,"40,000 die every year in car crashes  One day someone magically installs Autopilot on every car, and everyone uses it all the time. the next year only 20,000 people die in car crashes  Tesla fans will say 20,000 people were saved. Shorts will say Autopilot killed 20,000 @elonmusk",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :rage: :grimacing:
2676,1393475045876510720,"❗IMPORTANT THOUGHTS❗ The cards of #iota and @elonmusk are played out:   - project X = #Starlink / think at @iota X teams - cawendar = see august 2021 (#skynet), ""ask elon""  So if I interpret it correctly, elon musk will integrate #IOTA into #Starlink. https://t.co/Doab3kRzyH",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :joy:
2677,1393468588921696257,Why have Elon Musk and Tesla suddenly turned against bitcoin? https://t.co/Y5GCIcNNEf https://t.co/rvNueczYDs,
